x,y,color
730.5263757874477,176.90383582681687,1
715.8794226058835,199.16146252188133,1
717.8272128262116,181.57248137908914,1
738.7186639837647,181.86071711730423,1
747.5714756707754,161.28049882967824,1
757.164149958395,189.02679546707748,1
754.6753129977322,178.10300106186233,1
760.3848276644619,195.16936282842218,1
753.5971856502025,167.67296633063438,1
759.1794706776344,175.88869966669185,1
745.3578141723906,190.29677906939202,1
726.8683425148907,192.87616632269035,1
744.2065862076494,159.93502086213013,1
749.8418822408676,179.39527943968255,1
770.8105165370708,183.52512901422577,1
738.7269027371871,154.37164839978075,1
769.5524589654389,176.9691905660695,1
738.5714501268586,181.99973388876072,1
739.3504003287342,148.263174196874,1
754.8098262827248,160.52885824343144,1
765.5682446085723,155.62109434149392,1
751.3587305677671,186.16979915941553,1
753.882346648077,182.61804196926334,1
743.4665832645928,173.6241994336828,1
776.6381687278885,155.78703301790358,1
760.238046389435,152.63178033570293,1
755.0406007297871,164.04096676437914,1
765.3823276611212,143.95435416366274,1
792.2290019002792,178.35411221614726,1
790.8382720212106,141.0682674922033,1
756.4443457271816,173.03473671914026,1
784.856841183508,139.78415363690723,1
790.2381808371117,178.81429241352245,1
782.6762697251405,168.42198998038006,1
779.2201482413743,166.50201215264178,1
786.3029043094211,161.62607699831543,1
806.7074172668954,137.35999768248882,1
782.8161390368729,156.6357289794967,1
795.3510525435589,152.5316098901765,1
798.0778731859516,163.29013710504776,1
770.1533838433842,158.76038749199097,1
794.0213316780363,172.99241384821437,1
784.769654200634,134.75360820267807,1
789.182733772638,166.72028813877532,1
790.326808697748,132.8192134694569,1
798.8621075468684,132.44796772367476,1
816.1043423945202,168.38939257659445,1
803.9146924858903,159.7493363252663,1
804.4849513409736,137.75829309626437,1
788.5366336297633,147.72038481176787,1
811.8714308632073,143.19731330972667,1
781.2679394292547,171.06848812458355,1
805.5149830243764,145.15151151450587,1
785.6734305393228,143.60771578722228,1
784.8727488468368,137.69942687294878,1
795.4732651969655,146.2211767609577,1
775.7387821466587,155.48618765517733,1
785.415884510105,137.19440177726972,1
792.7053844603205,148.99502054736968,1
774.2912277208484,138.23060030289741,1
790.075413230237,143.72635638606496,1
794.7101467458797,162.82611310332135,1
770.9565849015046,131.6266059488932,1
778.1538742475137,161.13054552863974,1
751.8119572743785,167.25519115248517,1
763.2998037799777,164.51229210643666,1
766.3113216881767,170.68864940378833,1
746.8923400077309,177.5177333129738,1
774.877396654766,146.3632701343924,1
777.2043436832499,177.92779006093343,1
754.7561749210519,154.59799209492394,1
765.8807306596748,172.19806959454004,1
764.223123931998,157.24061558736753,1
770.6199614742208,178.2931470206493,1
716.3248243850542,163.5149881056263,1
727.1876986000301,180.99890390375356,1
733.9633419382711,190.12304232476097,1
709.0233063167734,161.98305292229728,1
721.0754593994359,158.5210932755445,1
717.5936537635846,179.10608724585177,1
704.9999261808613,190.34189045660233,1
718.2775071675647,175.2559997821159,1
719.8268554551083,172.94011789894677,1
728.0571050367985,190.282679994763,1
691.7565787983917,207.5610150606319,1
663.9242813136963,205.09978285256645,1
664.2060039807159,202.64563990107604,1
667.0843395022383,180.27699720610164,1
670.2620963959135,204.91494212258502,1
666.7042177902856,183.52678969373991,1
660.1151544279535,216.35182254915188,1
697.5478410016567,212.34164075471227,1
681.129496334882,175.6708134019018,1
665.2167210649261,200.74065859922553,1
621.7345116403609,242.44017346212723,1
608.5114980911248,234.51005395855913,1
607.3239493422655,234.00693269870695,1
637.2561812928777,222.59691269470233,1
622.9912503481778,216.73175352394279,1
631.0134753618458,226.46810828881476,1
609.4551569469083,235.0530178172625,1
615.701540364203,214.48682641362893,1
642.3057828183962,238.40278391070615,1
615.8182103999893,223.32648129543824,1
600.3754351530489,261.27413111255277,1
587.2892204298217,247.7200454061251,1
561.8107135510547,250.97215090617578,1
589.9051386503696,240.82379413803199,1
594.248433128498,231.21730845070024,1
579.6230685056476,247.1491857709183,1
591.2404510031711,265.402985452609,1
599.8180158299571,230.64542997953154,1
583.8825254094787,243.30051364812115,1
599.0540252002926,238.76086060595506,1
577.6064177147172,263.1444461230528,1
568.2736875863795,238.6255838818896,1
562.1514711699485,235.7937024741682,1
557.8589468670775,258.3757156631312,1
572.180464186911,238.60857643671196,1
545.6241876181688,237.86571626333176,1
559.3602380957076,274.6854639065328,1
550.0593737274334,235.66204679104752,1
565.5189920268953,245.2389234235545,1
580.8082135472459,271.60284508399593,1
548.3023440271933,267.237905001372,1
541.0909590597059,280.8678625814307,1
521.0949522169446,266.10014091941525,1
540.5135864032421,256.7739282669203,1
520.5572809538714,291.472659362114,1
522.1029193318307,262.66573692901295,1
540.2031764913113,264.9375662864841,1
523.3302014920336,284.62461553305866,1
535.4641804633027,290.52973966020386,1
517.2620524911733,271.92448027064876,1
515.3925547375042,281.6946791051632,1
490.3856813838221,295.34101469902754,1
495.12018861735623,290.0917520412541,1
497.9150132508002,294.11868200212206,1
519.3692533571118,301.477890541226,1
507.90601459615743,266.11695635250646,1
514.3594466061783,292.1653012339171,1
513.2067241994781,300.4924770969299,1
515.1412446903316,305.1077849886886,1
515.5959709780551,278.48387725733903,1
489.01653666066284,300.1826656717527,1
485.1236339182126,278.31555447272984,1
483.6618034828495,285.846182607773,1
465.64381130987334,297.63784625482424,1
485.8726428307111,305.8398569415556,1
465.8475113303654,293.3403276887636,1
502.20201852443364,282.3502012478466,1
491.4487486645973,290.8601748918852,1
487.4354090725828,312.39503289352035,1
492.96138835066546,281.81227779615523,1
436.5050029422559,300.86203641653253,1
439.19727644553717,310.327112497474,1
436.684787313317,318.3435244947397,1
459.58204711451424,305.56122880110496,1
450.9617737918015,293.53529156020164,1
439.7049353454484,286.6413353799426,1
451.12819382735984,312.2397554158923,1
436.69580127897837,289.08183866005913,1
468.0905262195057,318.22148526598835,1
443.0334354674116,305.1267789313778,1
433.7205783943273,332.66181156271443,1
418.78736415282026,313.4996431982158,1
427.78562379123923,316.38594600976893,1
424.33526886830515,307.73114645212445,1
434.8404012056442,305.2666478759835,1
444.9230599032557,299.1009329863992,1
451.4446583216213,325.5348261679386,1
414.7094883682593,322.661523831129,1
424.27376186771204,333.3857628380216,1
443.9161322543691,318.70720560949314,1
399.6217045068683,342.70802102882857,1
394.7832976710325,320.9293777724397,1
386.73186779921264,321.77426701489577,1
404.9640632093118,343.42405448036243,1
391.7151149220316,336.0745586593534,1
414.14358546326,317.7430699126842,1
393.51832948540743,308.19376913193383,1
410.68986184039835,336.4080906236519,1
419.37150218075317,347.32069709363304,1
386.23157877622924,317.2353305463578,1
391.7928279777567,348.09932876484737,1
392.01262192477895,332.7739661095063,1
379.3173149053308,316.9665769866461,1
389.5694717429525,352.9957081041368,1
378.53252440645775,327.12911752849203,1
372.929044646107,352.7771559698235,1
383.06843127909895,336.4084692580695,1
370.16167028610016,329.50253682583843,1
388.64409186718063,355.3917850694187,1
405.1432925173128,330.51187808552356,1
351.3363420770443,322.12050413415426,1
370.4134206926361,329.4985977609976,1
363.23635766855756,323.33951663748974,1
385.5850527944771,362.25462418125767,1
353.47062392773285,359.0281516393135,1
352.2579991460648,335.88651414113457,1
346.49923394637153,336.3525225558157,1
367.1308096031593,328.2577743148211,1
369.8205448904319,353.0001482274077,1
378.25034814719123,327.3105329442656,1
341.19229511997844,362.659623837175,1
356.4493262264265,353.4865398032996,1
343.5366025971665,335.6418352350154,1
366.3268897518077,361.58100090926797,1
336.5932748129345,360.3864856513245,1
365.36690331384335,364.62033699303566,1
353.8344286865323,329.5323522023957,1
344.78333832528784,346.34650882717966,1
364.4122985405204,354.3792525158332,1
345.1204853805483,357.31531604816803,1
359.7135446257743,350.5165674746989,1
344.8451668487303,364.45601137664505,1
352.9975659754261,354.40417568293987,1
339.04664382402626,371.70550524749063,1
329.7230483722277,373.00474249879255,1
349.5994213040882,345.306972316615,1
343.53367396709507,369.62045454392995,1
350.24227667038014,358.97621125975206,1
321.90701180291836,334.2135253868651,1
348.26367106162195,347.44668609993,1
343.56966452125243,344.95150149998676,1
334.4805536052507,357.5602347561974,1
314.31654861264724,354.02332365120293,1
312.88578440060394,356.3382520169446,1
338.831348568036,362.4955586084165,1
335.7038476332069,371.63700008689375,1
346.7421950601246,363.8098899803163,1
324.1104698232065,357.6301211783407,1
329.33545725765185,337.6049461185152,1
315.86873038596826,343.3941148122656,1
326.7790042822549,358.28156915626494,1
326.23858233942235,352.096340297879,1
324.45472675414493,369.49335077791557,1
329.1134680501751,346.95530704694977,1
297.6146382269243,354.9945811027683,1
308.5075077870558,372.26352040920284,1
298.1914321255486,378.1432249183023,1
307.0584309072339,359.20010262317004,1
327.0212479332333,357.65172668583966,1
326.0866760675639,359.44776563985255,1
309.4965157986017,358.8237778643596,1
308.32713181280366,380.30916113894,1
316.7932750964535,366.44324581735134,1
289.46408283645974,373.8563151473497,1
313.7809926315533,358.84335923377057,1
293.0235722232655,372.5777569124659,1
297.80216595890613,390.3463403830578,1
293.9454685539948,357.8753905508202,1
293.4467710348507,376.8510962390853,1
296.04727959592975,376.97122653336623,1
301.8904424611714,391.7792638447557,1
278.41499562485933,365.09395606975914,1
304.72168350492706,353.68783938387264,1
296.67720363333723,380.1978281707667,1
306.4044015037586,374.38171820284987,1
286.85466495717253,356.5871027177485,1
306.74362884707836,387.36506312640637,1
310.6050981287888,355.31245697170607,1
316.62783145366427,359.76091210848534,1
285.64379329734084,380.73692272170683,1
298.0242493514397,381.9743961410695,1
285.2306811437826,373.2688908459333,1
307.33153701344855,365.9892269882813,1
280.0730038971357,380.2484660043515,1
275.90149274757147,377.14706676397105,1
293.4750306572027,369.56594284368566,1
296.4710428703439,358.0066389476041,1
292.4592153436525,377.7200225918521,1
296.3319901689326,355.5213343440776,1
299.06060740338216,357.2630900692487,1
285.284993075412,358.44714401315144,1
310.4935284515823,373.3112769416698,1
295.5463619748249,390.529125044746,1
304.96813373179873,390.13676372749956,1
298.13841428628393,393.91756485148244,1
313.6344899646565,363.2574365985949,1
294.6039041220925,370.92848018584993,1
308.5790902791784,370.64595107023786,1
285.2866357771256,380.17406189381205,1
296.4734385689459,381.10514382241485,1
334.3941905077017,364.1433058712286,1
345.31370751640213,372.65502496350774,1
335.2480046204939,378.649852388795,1
346.61790907617353,374.1615920789064,1
315.67457772580775,357.39684592294947,1
321.43726212438884,381.7266126161811,1
340.0777184326207,354.20569799538464,1
329.3414832056579,344.1535181275614,1
320.27984570190637,354.7135892307525,1
315.398959229616,343.67136864377164,1
388.19720699113986,357.5800841614336,1
367.6923205369535,347.51553538999036,1
350.76644664415073,353.80442110632146,1
356.4396115761974,342.60056086245106,1
369.633198227046,332.62420326780517,1
362.1166713387731,359.8054617488863,1
384.7142155528497,361.6937974513693,1
386.57921550781197,361.361652387279,1
367.33350885313797,340.1485738450602,1
371.2772180622803,364.7664710553831,1
415.90726878564413,342.49832220790336,1
413.3994041629475,340.9913251203647,1
389.63688591598407,335.11909295008127,1
398.7209487844598,324.3306587257703,1
404.04600660589017,320.4515011966661,1
384.0389416573834,348.8477111721383,1
414.04371228574024,320.5467587261344,1
392.9612695128478,326.72259173430325,1
396.152135044059,337.0412963805433,1
418.74580172364506,333.24619596376306,1
438.4990755519771,304.09000758481,1
421.04932008677764,316.2162531509327,1
427.2063229976501,303.7972919941432,1
429.2956372221932,334.8468969045688,1
429.1150965080655,308.67049044880025,1
454.6250073803536,327.83739624642897,1
435.179652612499,327.36683471088696,1
459.395269967083,322.5447153463935,1
443.70328427525914,319.7242174062947,1
419.8515866590269,338.92105699549495,1
462.7411078983252,305.2815151035591,1
456.3850938139138,304.1231362737786,1
477.2512105509338,314.38288289435775,1
492.5306137959323,287.8518523537452,1
469.3473510336836,318.24318866457185,1
467.0506382764284,287.27624824708215,1
493.02604754825524,299.99362217469667,1
465.28796481991617,288.7551415612637,1
485.542652354141,294.15785976825174,1
469.85226296992556,327.2668063528103,1
508.1276548920493,305.21849240480344,1
518.5984966801489,298.34593020153403,1
494.40900815565834,285.4255572751625,1
515.52768231013,286.0841768339165,1
503.48058578816705,287.3554549517502,1
528.6738081574686,294.5094103015463,1
521.0579593589375,291.5747835475863,1
527.4650354954755,306.0663037625558,1
495.9657177168218,307.82671475689557,1
506.2048455557956,289.3236475243494,1
534.801258189698,280.29879755934655,1
551.6830730903728,275.3734768042352,1
549.2697237775636,272.34220290417613,1
533.6826444513085,262.39917910147034,1
531.9240657359577,289.9125125914759,1
525.9546028769514,258.5109834572229,1
544.0366920212291,292.10314990122055,1
550.5662927187877,268.8393843570382,1
517.8984118259481,285.5846004561826,1
531.519738375487,296.8053581522636,1
551.6603046608632,251.95670621751157,1
541.472247796933,278.6490811864036,1
559.1643952072359,269.93942128394957,1
569.7096082013653,268.35210660269024,1
554.7001312473989,278.30824526957343,1
562.2283104876584,269.5884491399337,1
574.283729112057,255.83789178969613,1
566.5091693559184,255.34460157108455,1
543.9549156208235,255.69573259164352,1
571.5715271245601,262.2916967959146,1
564.2716811765995,254.82247274914465,1
570.0267600805687,259.38515474924856,1
563.8313353036311,240.22609337993694,1
577.0880778398506,266.25801055383585,1
593.4192236649839,252.0556897394656,1
570.4410573038043,250.44647232855223,1
586.6610314436163,236.33912064120963,1
558.7238678171287,267.14122917736336,1
571.0042893422205,237.0711102906845,1
581.4439143170666,243.47388135303345,1
608.272772768102,217.90823314453834,1
613.1237198942438,255.49606296708473,1
596.8752068296427,223.23292304206413,1
615.9541309709484,224.23886672374388,1
602.5915429383706,235.54770431253615,1
609.79308572522,229.52425594747638,1
602.4170313792919,223.5566692454509,1
596.3704026853322,252.0340487511345,1
596.2838572991341,221.1106181414403,1
612.4784650833647,250.7369178429155,1
603.208784210626,228.0941747632733,1
607.2745341705822,210.4090945783187,1
618.0523722330781,239.94846107639455,1
633.911482558349,247.474256714108,1
622.0362424998518,220.53454945265463,1
625.3875863238086,237.61908618535324,1
633.713228080671,210.75305118428642,1
617.9968851297426,229.63357967316085,1
631.7518551617854,239.79333047270111,1
606.7263566112905,209.0132471259274,1
635.7363938747475,230.22567205544306,1
645.9228276645491,204.31051904690094,1
635.854053645073,234.04781918699703,1
653.6678192337546,224.7078521812238,1
653.1152506956769,220.25255731957083,1
668.0689960039133,221.56546555495913,1
644.8793809343508,234.08997572004836,1
638.8073554995993,232.02421439116435,1
659.645941505941,198.9204601154552,1
642.2900862929653,237.03154938263845,1
678.82234502059,216.8981717403713,1
668.454841635938,209.51115115896494,1
694.8388180011524,209.29025930398385,1
690.9472354198017,199.87085563033722,1
679.7346477362548,194.7618749025918,1
680.679403620697,190.0119884203661,1
686.5154279610601,211.8183226703163,1
668.3170982790455,219.93536841290572,1
679.999942346584,203.2694209118587,1
683.473150229166,197.0917065936876,1
704.8752617089807,201.92785992237725,1
694.036988097394,184.3248526060966,1
703.0796260472931,186.03865945206525,1
685.5069446787072,204.7835972947918,1
701.3917157828287,189.13665461782733,1
685.8891442815877,206.17554039854028,1
703.1440953951645,206.5239608012135,1
689.2859421857881,210.4406014403354,1
681.8474027742791,207.1186645880955,1
688.0224118225657,186.30262156595046,1
732.4672550863454,206.3092105486598,1
717.2875808545713,171.65738752549203,1
739.5011980883968,185.38185133927988,1
706.9412336155158,203.75241087874292,1
703.1167464720293,196.5337497159247,1
720.3192218845377,176.10290762992096,1
717.4756696088158,172.359802863499,1
738.1867561304417,184.1923805495387,1
713.8045562290247,166.85396345347206,1
729.5516777181092,201.33721111143896,1
744.8896500166417,157.31699327845539,1
743.9057551337118,184.21302048002258,1
733.2729689526553,179.70417369457766,1
769.241723866204,156.31707583414578,1
735.5570870616749,190.31358620798858,1
765.8804313170843,164.5097572930642,1
764.0691678309083,175.53808314845742,1
769.8560019523077,172.90465901024498,1
744.2409832250836,160.07451974714823,1
763.4622788856309,163.92298931491868,1
769.5589098356305,175.52969188865504,1
787.6678351398393,162.68748152383873,1
788.8090597735943,152.83907192474476,1
776.5947062383115,162.97363784048198,1
781.014299835928,164.68455443001096,1
765.3331895172936,165.0464593456087,1
750.8124753256532,166.51806320687004,1
784.1858767737144,170.15379257701045,1
774.2634066409303,173.27184929603817,1
752.7256852933779,176.5803476121301,1
792.0518544795272,143.70230199879973,1
764.0993961863709,153.46933482317056,1
778.3703452113615,148.2030237650876,1
765.6332710176157,151.8900169191512,1
762.3062386167715,146.98802166261166,1
791.2764528768824,143.90512036974042,1
767.6755947209942,150.86739858767945,1
758.7764666630841,164.65320271992127,1
776.0668848720182,165.7213587793484,1
774.7354261815883,157.51610630961378,1
499.0415534016075,209.70668306779066,1
496.9766539585695,234.85102664262064,1
468.4628801595143,203.20305307049074,1
508.0874441680413,231.87511033482954,1
476.15162168286207,208.40613144822169,1
490.3024592480813,217.10211678806166,1
478.7223528149296,221.06554648287357,1
486.9456427412161,224.6801963637197,1
469.00791634528287,232.85711300700206,1
470.219868574396,211.2897111076743,1
484.7773212777423,215.8041469159825,1
488.98385424208476,233.2432332759163,1
494.9452726346812,210.73414982199822,1
460.8073377463813,219.72147658079012,1
492.46277184711874,239.95875957905213,1
471.9167242152124,211.76173950839282,1
459.7088717977901,229.459982995114,1
463.699938946823,207.90720792374262,1
471.7714947278177,224.42185588705343,1
466.34776319444194,241.04826013856433,1
492.9829478365721,210.6573742864957,1
446.75318635770367,222.86544697176345,1
462.3467455748695,237.94172322648444,1
456.63836222452926,234.06693039958307,1
459.21627250193734,234.77548353390088,1
452.8828177717051,216.60626066181996,1
450.7356901017263,227.7772160489354,1
469.11601906496657,230.49594818289347,1
459.05600610919305,230.0978293798837,1
486.9485990096426,217.00861406056467,1
464.2548103420603,241.99504291592686,1
457.1914163044318,240.2266290673207,1
